-12.6861
0.00555414
0.0490151
0.0539961
0.0443942
0.0443942
0.0539961
0.0490151
0.00555414
0.0460334
0.204635
0.191797
0.168339
0.168339
0.191797
0.204635
0.0460334
0.0478757
0.178361
0.117582
0.142418
0.142418
0.117582
0.178361
0.0478757
0.0478757
0.178361
0.117582
0.142418
0.142418
0.117582
0.178361
0.0478757
0.0460334
0.204635
0.191797
0.168339
0.168339
0.191797
0.204635
0.0460334
0.00555414
0.0490151
0.0539961
0.0443942
0.0443942
0.0539961
0.0490151
0.00555414
