48 -0.5 0.5 0.5 1.5 1.5 2.5 2.5 3.5 3.5 4.5 4.5 5.5 
-0.5 0.0143783 0.0143783 0.0559214 0.0559214 0.0418192 0.0418192 0.0418192 0.0418192 0.0559214 0.0559214 0.0143783 0.0143783
0.5 0.0143783 0.0143783 0.0559214 0.0559214 0.0418192 0.0418192 0.0418192 0.0418192 0.0559214 0.0559214 0.0143783 0.0143783
0.5 0.0755977 0.0755977 0.233794 0.233794 0.201033 0.201033 0.201033 0.201033 0.233794 0.233794 0.0755977 0.0755977
1.5 0.0755977 0.0755977 0.233794 0.233794 0.201033 0.201033 0.201033 0.201033 0.233794 0.233794 0.0755977 0.0755977
1.5 0.0841374 0.0841374 0.203788 0.203788 0.126529 0.126529 0.126529 0.126529 0.203788 0.203788 0.0841374 0.0841374
2.5 0.0841374 0.0841374 0.203788 0.203788 0.126529 0.126529 0.126529 0.126529 0.203788 0.203788 0.0841374 0.0841374
2.5 0.0947519 0.0947519 0.195804 0.195804 0.172445 0.172445 0.172445 0.172445 0.195804 0.195804 0.0947519 0.0947519
3.5 0.0947519 0.0947519 0.195804 0.195804 0.172445 0.172445 0.172445 0.172445 0.195804 0.195804 0.0947519 0.0947519
3.5 0.0947519 0.0947519 0.195804 0.195804 0.172445 0.172445 0.172445 0.172445 0.195804 0.195804 0.0947519 0.0947519
4.5 0.0947519 0.0947519 0.195804 0.195804 0.172445 0.172445 0.172445 0.172445 0.195804 0.195804 0.0947519 0.0947519
4.5 0.0841374 0.0841374 0.203788 0.203788 0.126529 0.126529 0.126529 0.126529 0.203788 0.203788 0.0841374 0.0841374
5.5 0.0841374 0.0841374 0.203788 0.203788 0.126529 0.126529 0.126529 0.126529 0.203788 0.203788 0.0841374 0.0841374
5.5 0.0755977 0.0755977 0.233794 0.233794 0.201033 0.201033 0.201033 0.201033 0.233794 0.233794 0.0755977 0.0755977
6.5 0.0755977 0.0755977 0.233794 0.233794 0.201033 0.201033 0.201033 0.201033 0.233794 0.233794 0.0755977 0.0755977
6.5 0.0143783 0.0143783 0.0559214 0.0559214 0.0418192 0.0418192 0.0418192 0.0418192 0.0559214 0.0559214 0.0143783 0.0143783
7.5 0.0143783 0.0143783 0.0559214 0.0559214 0.0418192 0.0418192 0.0418192 0.0418192 0.0559214 0.0559214 0.0143783 0.0143783
